0.5153863,4.487488398,25.18096,0.88239,101363.4
0.6295139,5.329920027,26.62344,0.8248727,101245
0.6563042,4.931847324,26.71844,0.8202641,100992
0.5756836,5.329114352,26.07574,0.8419527,101076.6
0.6298503,5.266264539,25.35957,0.8902996,101264.1
0.613661,4.700666697,24.98435,0.9044336,101243.4
0.6254991,4.327910392,24.59787,0.9305972,101104.6
0.6689779,4.681490559,24.61259,0.9261759,101187.4
0.7213107,4.786422246,25.15589,0.9024632,101365.1
0.7596028,5.325990806,26.69364,0.8224821,101251.1
0.8221354,5.025331576,27.36902,0.7865697,101006.1
0.6488824,5.251034526,26.82994,0.8049483,101103.7
0.5857422,4.712997938,25.89432,0.8591357,101289.7
0.5935438,4.054005546,25.63999,0.8726913,101235.1
0.545714,3.683598153,25.33982,0.8929159,101108.2
0.6426107,3.804456486,25.10775,0.8901347,101173.4
0.5218967,3.804432109,25.61602,0.8743386,101348.8
0.5665907,3.921103495,26.80198,0.8141375,101252.2
0.5626519,3.35211042,27.00457,0.80408,101020.6
0.3932834,3.507932555,26.74025,0.7974603,101094.1
0.2931532,3.49023666,25.94524,0.8466003,101207.5
0.4121853,3.578635727,25.57312,0.8715853,101131.1
0.6666558,3.346353749,24.98796,0.9161374,101025.3
0.6366102,3.322934319,24.76587,0.9227907,101045.2
0.6179904,3.475360996,25.2533,0.9000611,101224.5
0.5595378,3.159659139,26.84801,0.8333257,101114.8
0.5483073,2.738044665,27.25656,0.8121585,100877
0.5955403,2.628673412,26.76689,0.8187894,100952.7
0.4818685,2.948471463,25.78629,0.8728118,101132
0.4807075,3.258254394,25.45361,0.8952989,101073.2
0.5955078,3.205449402,24.8313,0.9271355,100964.5
0.6311415,3.663403659,24.44231,0.9459116,100994.6
0.6134983,4.149717072,24.81329,0.9283764,101183.9
0.6647243,4.423536024,26.03004,0.8596545,101097.5
0.7199544,4.315214678,26.55128,0.8292513,100903.1
0.7167643,4.582709826,25.59961,0.8759327,100985
0.7170573,4.51815935,24.78484,0.9128076,101155.7
0.816862,4.671763504,24.57481,0.9096573,101083.5
0.8077148,4.431525751,24.35655,0.9158704,100961.5
0.766645,4.739924497,24.31158,0.9065852,100996.6
0.6394206,4.932642393,24.68089,0.8879396,101217.6
0.3884657,5.782517828,26.26391,0.7922168,101159.2
0.2479384,5.631435933,27.0053,0.7592722,100943.4
0.3389757,5.786948927,26.40755,0.7901536,101017.8
0.4794813,5.456240104,25.34739,0.8527579,101192.6
0.6084961,4.700053551,24.87524,0.8982278,101166.3
0.6566189,4.455491195,24.52405,0.9185468,101052.2
0.5478082,4.860199123,24.39488,0.9050578,101086.5
0.407997,5.053766795,24.85489,0.8837969,101262.6
0.5661458,5.057654698,26.15842,0.8354745,101185.9
0.5648872,4.989373548,26.29664,0.8302434,100971.2
0.4824544,4.800365333,25.73226,0.8543401,101062.9
0.4512153,4.600701315,25.08687,0.8833881,101272.2
0.5453451,4.468496777,24.8875,0.8966148,101204.2
0.6824436,4.512008607,24.59461,0.914847,101063.4
0.6794271,4.567952423,24.36984,0.9169685,101109.5
0.6267686,4.564111093,24.62508,0.9066611,101299.9
0.6604058,4.930922801,26.04086,0.8234867,101224
0.6781901,5.025035011,26.75889,0.79464,100928.9
0.7593099,5.736106964,26.26361,0.8021461,100973.2
0.7204861,5.455128815,25.65528,0.8362958,101165.3
0.757053,4.698159766,25.26468,0.8600195,101192.4
0.6444879,4.856270866,24.83271,0.887356,101079.4
0.5639215,5.404551071,24.75797,0.8870731,101098.7
0.4884223,5.708225189,25.14976,0.854833,101308
0.6226237,6.218492473,26.34956,0.7784031,101276.3
0.4862956,5.860302931,26.7736,0.7508009,101016.6
0.548036,6.025008489,26.30164,0.7479238,101116.7
0.5489475,6.543086845,25.64797,0.7563979,101367.6
0.6968099,6.471061487,25.29468,0.7841935,101334.1
0.5376953,6.240169371,24.94206,0.8001793,101217.1
0.4274848,6.143155103,24.58602,0.8288223,101220
0.3825521,6.15855338,24.86032,0.8318202,101434.4
0.4189453,7.053841717,26.40364,0.7635384,101332.6
0.5179145,6.975392623,26.48341,0.7745058,101137.6
0.5792426,7.33465594,25.87258,0.7735585,101190
0.6751085,7.231519316,25.05551,0.8053639,101381.2
0.783941,7.241381456,24.66177,0.8028819,101358.8
0.8187391,6.613038408,24.02865,0.8543999,101270
0.7935547,6.417254197,24.02904,0.8760799,101296.2
0.8529622,6.476342775,24.31547,0.8722877,101472.5
0.933279,7.857221238,25.52478,0.7944498,101337.5
0.9614583,7.854952344,25.42381,0.8087868,101147.5
0.9783637,7.900286672,24.64943,0.8422999,101204.8
0.9409831,7.280943887,24.20206,0.8780237,101354.1
0.8759874,7.508410602,24.04208,0.9011413,101256.2
0.8579102,7.254665138,23.95711,0.8947264,101128.7
0.8420247,6.994485353,23.89599,0.8923847,101137.2
0.8852865,6.662830621,24.08382,0.9032781,101309.1
0.9528428,7.017070641,24.62759,0.9043011,101179.5
0.9703342,6.844204042,24.68441,0.9066316,100973.1
0.9949327,6.723878748,24.34901,0.9058335,101045.7
0.9977647,6.698704871,24.25111,0.9114339,101156.3
0.8926758,6.569939883,24.15542,0.913666,101042.5
0.7870008,6.585377471,24.14858,0.9077883,100886.4
0.8077474,6.401146084,24.16979,0.8981559,100847.4
0.8945529,6.650078334,24.45192,0.8933908,101028.4
0.9283094,6.524288823,24.74392,0.9027094,100898.5
0.9335829,6.461495689,25.06319,0.8853636,100667.9
0.9146267,6.239533991,24.66332,0.8953532,100736.3
0.842589,5.814866109,24.29245,0.9235844,100902.9
0.8926866,6.141855835,24.24073,0.9252092,100766.1
0.8589301,5.50544154,24.11057,0.9406786,100603.1
0.8792426,5.629905669,24.18488,0.9323672,100608.2
0.950727,5.468154649,24.5315,0.920391,100813.7
0.9104709,6.095363809,25.31487,0.8764967,100730.8
0.9501193,6.358475408,25.65014,0.8503089,100547.3
0.9579644,6.119559553,25.41235,0.8411133,100749.5
0.9898763,5.698358977,25.09903,0.8491009,100921.1
0.9575846,5.819825822,25.1733,0.8426775,100874.3
0.8962131,5.863625241,25.07324,0.8382478,100748.9
0.8513129,5.938863094,24.51211,0.8755183,100862.5
0.8563259,6.151116504,24.56537,0.8827445,101076.8
0.8427083,6.982272972,25.46102,0.8226854,101036.7
0.815766,7.286693537,26.39976,0.7619616,100849.8
0.9021918,7.670915757,25.67004,0.7555144,100973.1
0.9109809,7.105324672,24.68059,0.8031289,101187.3
0.7730577,7.110349953,23.95732,0.8467687,101181.3
0.636556,6.746852322,23.52971,0.8601531,101052.9
0.534299,6.423886367,23.33606,0.8434337,101134.9
0.6677192,6.516995011,23.82441,0.8261427,101321.3
0.6810438,7.403933643,24.88031,0.7692244,101257.8
0.7933485,7.299981059,25.08704,0.7478494,101017.2
0.7656901,7.181890121,24.68047,0.7422375,101093.3
0.8105143,7.119977697,24.03084,0.7942573,101249
0.8537977,7.065104627,23.44218,0.8491763,101205.9
0.9039713,6.901684123,23.05495,0.8868788,101048.8
0.8827148,7.0241119,22.80773,0.8969917,101112.4
